Date,Engine Hours (Hrs),Idle Hours (Hrs),Fuel Consumption (Litres),Capacity (Litres),Operational Intensity (%),Active Time (%),Capacity Utilization (%),Active Equipment (#)
"2025-02-21T10:00:00Z","19.95","7.59","1224.99","3000.00","40.83","99.75","40.94","20.00"
"2025-02-21T09:00:00Z","20.25","7.19","1330.44","3150.00","42.24","96.43","43.80","21.00"
"2025-02-21T08:00:00Z","20.00","5.83","1431.61","3000.00","47.72","100.00","47.72","20.00"
"2025-02-21T07:00:00Z","20.05","4.83","1637.53","3000.00","54.58","100.25","54.45","20.00"
"2025-02-21T06:00:00Z","19.45","6.17","1405.16","3000.00","46.84","97.27","48.15","20.00"
"2025-02-21T05:00:00Z","19.95","6.45","1388.13","3000.00","46.27","99.75","46.39","20.00"
"2025-02-21T04:00:00Z","20.55","6.36","1496.21","3150.00","47.50","97.86","48.54","21.00"
"2025-02-21T03:00:00Z","20.95","7.67","1459.61","3150.00","46.34","99.76","46.45","21.00"
"2025-02-21T02:00:00Z","20.95","10.12","1109.50","3150.00","35.22","99.77","35.30","21.00"
"2025-02-21T01:00:00Z","20.90","9.25","1274.42","3150.00","40.46","99.53","40.65","21.00"
"2025-02-21T00:00:00Z","21.00","7.93","1437.09","3150.00","45.62","100.00","45.62","21.00"
"2025-02-20T23:00:00Z","20.75","7.56","1340.14","3150.00","42.54","98.81","43.06","21.00"
"2025-02-20T22:00:00Z","21.35","7.47","1332.46","3300.00","40.38","97.04","41.61","22.00"
"2025-02-20T21:00:00Z","20.90","6.77","1425.15","3150.00","45.24","99.53","45.45","21.00"
"2025-02-20T20:00:00Z","20.35","6.20","1464.97","3150.00","46.51","96.90","48.00","21.00"
"2025-02-20T19:00:00Z","19.30","5.86","1261.83","3000.00","42.06","96.50","43.58","20.00"
"2025-02-20T18:00:00Z","20.90","5.45","1430.80","3150.00","45.42","99.53","45.63","21.00"
"2025-02-20T17:00:00Z","20.59","5.86","1404.01","3150.00","44.57","98.07","45.45","21.00"
"2025-02-20T16:00:00Z","20.25","5.89","1299.99","3150.00","41.27","96.43","42.80","21.00"
"2025-02-20T15:00:00Z","20.00","6.14","1191.99","3000.00","39.73","100.00","39.73","20.00"
"2025-02-20T14:00:00Z","19.90","7.91","911.01","3000.00","30.37","99.49","30.52","20.00"
"2025-02-20T13:00:00Z","20.00","3.68","1381.76","3000.00","46.06","100.00","46.06","20.00"
"2025-02-20T12:00:00Z","19.95","4.73","1436.83","3000.00","47.89","99.77","48.01","20.00"
"2025-02-20T11:00:00Z","19.30","4.46","1447.37","3000.00","48.25","96.49","50.00","20.00"
"2025-02-20T10:00:00Z","18.90","3.27","1398.77","2850.00","49.08","99.47","49.34","19.00"
"2025-02-20T09:00:00Z","18.95","4.64","1389.60","2850.00","48.76","99.74","48.88","19.00"
"2025-02-20T08:00:00Z","19.65","3.91","1432.42","3000.00","47.75","98.25","48.60","20.00"
"2025-02-20T07:00:00Z","20.70","5.15","1441.77","3150.00","45.77","98.57","46.43","21.00"
"2025-02-20T06:00:00Z","20.00","6.49","1308.98","3000.00","43.63","100.00","43.63","20.00"
"2025-02-20T05:00:00Z","20.45","5.91","1439.72","3150.00","45.71","97.36","46.95","21.00"
"2025-02-20T04:00:00Z","21.00","6.33","1475.58","3150.00","46.84","100.00","46.84","21.00"
"2025-02-20T03:00:00Z","20.90","5.60","1560.03","3300.00","47.27","94.99","49.77","22.00"
"2025-02-20T02:00:00Z","20.90","8.35","1066.21","3150.00","33.85","99.52","34.01","21.00"
"2025-02-20T01:00:00Z","21.10","6.65","1344.71","3150.00","42.69","100.48","42.48","21.00"
"2025-02-20T00:00:00Z","22.25","9.01","1323.71","3300.00","40.11","101.14","39.66","22.00"
"2025-02-19T23:00:00Z","21.90","8.22","1281.94","3300.00","38.85","99.56","39.02","22.00"
"2025-02-19T22:00:00Z","22.00","7.70","1399.12","3300.00","42.40","100.00","42.40","22.00"
"2025-02-19T21:00:00Z","22.20","7.77","1413.00","3450.00","40.96","96.52","42.43","23.00"
"2025-02-19T20:00:00Z","21.45","5.59","1566.07","3300.00","47.46","97.50","48.67","22.00"
"2025-02-19T19:00:00Z","21.00","7.61","1332.37","3150.00","42.30","100.00","42.30","21.00"
"2025-02-19T18:00:00Z","21.15","6.81","1405.37","3300.00","42.59","96.13","44.30","22.00"
"2025-02-19T17:00:00Z","20.80","6.86","1339.86","3300.00","40.60","94.54","42.95","22.00"
"2025-02-19T16:00:00Z","21.80","8.58","1304.99","3300.00","39.55","99.09","39.91","22.00"
"2025-02-19T15:00:00Z","22.25","8.44","1304.14","3450.00","37.80","96.76","39.07","23.00"
"2025-02-19T14:00:00Z","21.95","8.19","1196.51","3300.00","36.26","99.79","36.34","22.00"
"2025-02-19T13:00:00Z","21.95","5.99","1128.37","3300.00","34.19","99.77","34.27","22.00"
"2025-02-19T12:00:00Z","22.00","7.36","1186.94","3300.00","35.97","100.00","35.97","22.00"
"2025-02-19T11:00:00Z","21.90","6.59","1423.13","3300.00","43.13","99.54","43.32","22.00"
"2025-02-19T10:00:00Z","22.00","6.20","1485.64","3300.00","45.02","100.00","45.02","22.00"
"2025-02-19T09:00:00Z","21.95","5.33","1519.64","3300.00","46.05","99.78","46.15","22.00"
"2025-02-19T08:00:00Z","22.25","5.90","1620.65","3450.00","46.98","96.74","48.56","23.00"
"2025-02-19T07:00:00Z","21.90","4.90","1647.62","3300.00","49.93","99.54","50.16","22.00"
"2025-02-19T06:00:00Z","22.00","5.55","1634.33","3300.00","49.53","100.00","49.53","22.00"
"2025-02-19T05:00:00Z","21.90","5.94","1607.07","3300.00","48.70","99.54","48.92","22.00"
"2025-02-19T04:00:00Z","22.15","6.04","1552.33","3450.00","45.00","96.31","46.72","23.00"
"2025-02-19T03:00:00Z","21.90","5.69","1499.31","3450.00","43.46","95.21","45.64","23.00"
"2025-02-19T02:00:00Z","21.10","8.98","1060.57","3300.00","32.14","95.91","33.51","22.00"
"2025-02-19T01:00:00Z","21.10","7.67","1353.08","3300.00","41.00","100.48","40.81","21.00"
"2025-02-19T00:00:00Z","21.05","5.87","1561.76","3300.00","47.33","95.68","49.46","22.00"
"2025-02-18T23:00:00Z","21.00","5.60","1549.98","3300.00","46.97","100.00","46.97","21.00"
"2025-02-18T22:00:00Z","20.95","5.12","1433.19","3300.00","43.43","95.23","45.61","22.00"
"2025-02-18T21:00:00Z","20.85","4.68","1564.87","3300.00","47.42","94.77","50.04","22.00"
"2025-02-18T20:00:00Z","21.00","4.80","1589.95","3300.00","48.18","95.45","50.47","22.00"
"2025-02-18T19:00:00Z","19.85","4.98","1470.46","3300.00","44.56","90.22","49.39","22.00"
"2025-02-18T18:00:00Z","20.60","3.86","1613.97","3300.00","48.91","93.64","52.23","22.00"
"2025-02-18T17:00:00Z","21.05","3.33","1694.28","3300.00","51.34","95.68","53.66","22.00"
"2025-02-18T16:00:00Z","21.09","3.94","1636.04","3300.00","49.58","95.88","51.71","22.00"
"2025-02-18T15:00:00Z","21.00","4.52","1382.68","3300.00","41.90","95.45","43.90","22.00"
"2025-02-18T14:00:00Z","21.20","6.83","1103.64","3300.00","33.44","96.38","34.70","22.00"
"2025-02-18T13:00:00Z","21.20","5.95","1202.99","3300.00","36.45","96.36","37.83","22.00"
"2025-02-18T12:00:00Z","22.30","5.56","1340.79","3450.00","38.86","96.96","40.08","23.00"
"2025-02-18T11:00:00Z","23.00","7.12","1229.17","3450.00","35.63","100.00","35.63","23.00"
"2025-02-18T10:00:00Z","22.40","5.71","1416.13","3450.00","41.05","97.39","42.15","23.00"
"2025-02-18T09:00:00Z","21.45","5.65","1447.43","3450.00","41.95","93.26","44.99","23.00"
"2025-02-18T08:00:00Z","21.00","4.31","1581.44","3300.00","47.92","100.00","47.92","21.00"
"2025-02-18T07:00:00Z","21.10","5.08","1515.70","3300.00","45.93","95.91","47.89","22.00"
"2025-02-18T06:00:00Z","20.30","5.40","1417.56","3150.00","45.00","96.67","46.55","21.00"
"2025-02-18T05:00:00Z","20.00","6.28","1302.25","3000.00","43.41","100.00","43.41","20.00"
"2025-02-18T04:00:00Z","19.91","4.11","1618.64","3000.00","53.95","99.53","54.21","20.00"
"2025-02-18T03:00:00Z","20.00","4.07","1613.99","3000.00","53.80","100.00","53.80","20.00"
"2025-02-18T02:00:00Z","20.00","8.63","1108.44","3000.00","36.95","100.00","36.95","20.00"
"2025-02-18T01:00:00Z","19.95","4.63","1576.33","3000.00","52.54","99.75","52.68","20.00"
"2025-02-18T00:00:00Z","19.95","4.34","1653.58","3000.00","55.12","99.75","55.26","20.00"
"2025-02-17T22:00:00Z","20.75","6.04","1543.33","3150.00","48.99","98.81","49.58","21.00"
"2025-02-17T21:00:00Z","20.70","5.30","1645.57","3150.00","52.24","98.57","53.00","21.00"
"2025-02-17T20:00:00Z","20.60","4.82","1649.56","3150.00","52.37","98.09","53.38","21.00"
"2025-02-17T19:00:00Z","19.80","5.14","1554.90","3000.00","51.83","99.00","52.35","20.00"
"2025-02-17T18:00:00Z","19.45","3.61","1530.25","3000.00","51.01","97.26","52.45","20.00"
"2025-02-17T17:00:00Z","20.05","3.99","1593.85","3000.00","53.13","100.25","53.00","20.00"
"2025-02-17T16:00:00Z","19.90","4.36","1483.48","3000.00","49.45","99.50","49.70","20.00"
"2025-02-17T15:00:00Z","20.05","4.97","1481.13","3000.00","49.37","100.27","49.24","20.00"
"2025-02-17T14:00:00Z","20.00","6.58","1293.65","3000.00","43.12","100.00","43.12","20.00"
"2025-02-17T13:00:00Z","20.05","4.15","1368.93","3150.00","43.46","95.47","45.52","21.00"
"2025-02-17T12:00:00Z","20.00","6.26","1152.15","3150.00","36.58","95.24","38.40","21.00"
"2025-02-17T11:00:00Z","20.00","4.07","1603.67","3000.00","53.46","100.00","53.46","20.00"
"2025-02-17T10:00:00Z","20.00","3.01","1520.06","3000.00","50.67","100.00","50.67","20.00"
"2025-02-17T09:00:00Z","19.95","5.83","1270.35","3000.00","42.34","99.75","42.45","20.00"
"2025-02-17T08:00:00Z","20.00","4.89","1392.79","3000.00","46.43","99.98","46.44","20.00"
"2025-02-17T07:00:00Z","20.00","4.10","1534.41","3000.00","51.15","100.00","51.15","20.00"
"2025-02-17T06:00:00Z","19.85","4.76","1494.90","3000.00","49.83","99.25","50.21","20.00"
"2025-02-17T05:00:00Z","19.20","4.19","1539.06","3000.00","51.30","96.00","53.44","20.00"
"2025-02-17T04:00:00Z","19.41","3.41","1574.67","3000.00","52.49","97.03","54.10","20.00"
"2025-02-17T03:00:00Z","19.80","4.54","1528.01","3150.00","48.51","94.28","51.45","21.00"
"2025-02-17T02:00:00Z","18.95","6.91","1114.43","2850.00","39.10","99.74","39.21","19.00"
"2025-02-17T01:00:00Z","20.80","6.07","1533.45","3000.00","51.12","104.00","49.15","20.00"
"2025-02-17T00:00:00Z","19.05","5.49","1345.23","3000.00","44.84","95.25","47.08","20.00"
"2025-02-16T23:00:00Z","19.00","6.27","1300.12","2850.00","45.62","100.00","45.62","19.00"
"2025-02-16T22:00:00Z","20.20","7.38","1297.41","3150.00","41.19","96.19","42.82","21.00"
"2025-02-16T21:00:00Z","19.80","7.47","1248.67","3150.00","39.64","94.28","42.05","21.00"
"2025-02-16T20:00:00Z","19.25","7.06","1212.91","3000.00","40.43","96.25","42.01","20.00"
"2025-02-16T19:00:00Z","18.95","5.32","1328.16","2850.00","46.60","99.74","46.73","19.00"
"2025-02-16T18:00:00Z","19.00","7.25","1166.99","2850.00","40.95","100.00","40.95","19.00"
"2025-02-16T17:00:00Z","19.50","5.89","1421.70","3000.00","47.39","97.49","48.61","20.00"
"2025-02-16T16:00:00Z","20.60","5.31","1514.41","3150.00","48.08","98.10","49.01","21.00"
"2025-02-16T15:00:00Z","21.30","5.99","1509.63","3150.00","47.92","101.43","47.25","21.00"
"2025-02-16T14:00:00Z","20.90","7.13","1021.48","3150.00","32.43","99.52","32.58","21.00"
"2025-02-16T13:00:00Z","21.10","7.40","1075.06","3150.00","34.13","100.48","33.97","21.00"
"2025-02-16T12:00:00Z","20.95","6.45","1178.70","3150.00","37.42","99.74","37.52","21.00"
"2025-02-16T11:00:00Z","20.85","8.07","1148.59","3150.00","36.46","99.28","36.73","21.00"
"2025-02-16T10:00:00Z","21.05","7.05","1297.68","3150.00","41.20","100.24","41.10","21.00"
"2025-02-16T09:00:00Z","21.15","7.89","1281.55","3300.00","38.83","96.14","40.39","22.00"
"2025-02-16T08:00:00Z","20.85","8.86","1251.61","3150.00","39.73","99.28","40.02","21.00"
"2025-02-16T07:00:00Z","22.20","8.13","1351.20","3300.00","40.95","100.91","40.58","22.00"
"2025-02-16T06:00:00Z","22.10","6.96","1459.01","3450.00","42.29","96.09","44.01","23.00"
"2025-02-16T05:00:00Z","22.70","7.66","1469.71","3450.00","42.60","98.70","43.16","23.00"
"2025-02-16T04:00:00Z","22.95","6.16","1634.32","3450.00","47.37","99.79","47.47","23.00"
"2025-02-16T03:00:00Z","22.40","9.40","1244.00","3450.00","36.06","97.40","37.02","23.00"
"2025-02-16T02:00:00Z","22.20","10.63","1082.36","3300.00","32.80","100.91","32.50","22.00"
"2025-02-16T00:00:00Z","22.20","6.68","1524.08","3450.00","44.18","96.53","45.76","23.00"
"2025-02-15T23:00:00Z","22.65","5.51","1636.71","3450.00","47.44","98.48","48.17","23.00"
"2025-02-15T22:00:00Z","21.11","5.47","1595.66","3450.00","46.25","91.76","50.40","23.00"
"2025-02-15T21:00:00Z","21.35","5.86","1592.33","3300.00","48.25","97.04","49.72","22.00"
"2025-02-15T20:00:00Z","21.30","5.23","1631.73","3450.00","47.30","92.61","51.07","23.00"
"2025-02-15T19:00:00Z","20.95","4.18","1827.64","3300.00","55.38","95.25","58.15","22.00"
"2025-02-15T18:00:00Z","21.60","4.09","1863.01","3300.00","56.45","98.18","57.50","22.00"
"2025-02-15T17:00:00Z","20.79","3.23","1781.91","3150.00","56.57","99.02","57.13","21.00"
"2025-02-15T16:00:00Z","20.00","2.93","1706.55","3150.00","54.18","95.24","56.89","21.00"
"2025-02-15T15:00:00Z","20.90","5.03","1573.03","3150.00","49.94","99.52","50.18","21.00"
"2025-02-15T14:00:00Z","21.20","7.70","1153.06","3150.00","36.61","100.96","36.26","21.00"
"2025-02-15T13:00:00Z","20.80","4.88","1140.07","3150.00","36.19","99.05","36.54","21.00"
"2025-02-15T12:00:00Z","22.15","5.14","1248.51","3600.00","34.68","96.31","36.01","23.00"
"2025-02-15T11:00:00Z","22.10","5.39","1467.61","3450.00","42.54","96.07","44.28","23.00"
"2025-02-15T10:00:00Z","22.20","5.13","1350.25","3450.00","39.14","96.52","40.55","23.00"
"2025-02-15T09:00:00Z","21.90","5.68","1199.02","3300.00","36.33","99.54","36.50","22.00"
"2025-02-15T08:00:00Z","21.85","4.70","1314.82","3300.00","39.84","99.32","40.12","22.00"
"2025-02-15T07:00:00Z","22.00","4.83","1474.07","3300.00","44.67","100.00","44.67","22.00"
"2025-02-15T06:00:00Z","21.80","4.85","1477.16","3300.00","44.76","99.09","45.18","22.00"
"2025-02-15T05:00:00Z","20.90","5.53","1438.83","3150.00","45.68","99.52","45.90","21.00"
"2025-02-15T04:00:00Z","20.85","6.52","1408.76","3300.00","42.69","94.78","45.04","22.00"
"2025-02-15T03:00:00Z","19.75","4.36","1381.41","3150.00","43.85","94.04","46.63","21.00"
"2025-02-15T02:00:00Z","20.00","6.83","1078.17","3000.00","35.94","100.00","35.94","20.00"
"2025-02-15T01:00:00Z","19.91","7.18","1176.33","3000.00","39.21","99.53","39.40","20.00"
"2025-02-15T00:00:00Z","20.90","4.31","1527.74","3150.00","48.50","99.53","48.73","21.00"
"2025-02-14T23:00:00Z","20.70","6.97","1408.08","3150.00","44.70","98.57","45.35","21.00"
"2025-02-14T22:00:00Z","20.90","7.37","1335.37","3300.00","40.47","94.99","42.60","22.00"
"2025-02-14T18:00:00Z","20.20","4.49","1536.28","3300.00","46.55","91.81","50.71","22.00"
"2025-02-14T12:00:00Z","20.75","6.27","1071.17","3300.00","32.46","94.31","34.42","22.00"
"2025-02-14T10:00:00Z","21.10","5.39","1169.00","3300.00","35.42","95.90","36.94","22.00"
"2025-02-14T07:00:00Z","20.70","4.00","1417.37","3300.00","42.95","94.09","45.65","22.00"
"2025-02-14T01:00:00Z","21.10","7.20","1417.98","3300.00","42.97","95.92","44.80","22.00"
"2025-02-11T17:00:00Z","22.20","6.35","1645.82","3450.00","47.70","100.91","47.27","22.00"
"2025-02-11T12:00:00Z","23.05","9.83","1123.88","3600.00","31.22","100.22","31.15","23.00"
"2025-02-11T11:00:00Z","23.00","8.74","1335.66","3600.00","37.10","100.00","37.10","23.00"
"2025-02-11T10:00:00Z","22.50","5.47","1463.87","3600.00","40.66","93.75","43.37","24.00"
"2025-02-11T09:00:00Z","20.95","7.51","1286.84","3450.00","37.30","91.09","40.95","23.00"
"2025-02-11T03:00:00Z","19.05","4.60","1244.99","3000.00","41.50","95.26","43.57","20.00"
"2025-02-10T23:00:00Z","19.15","6.33","1369.78","3000.00","45.66","95.76","47.68","20.00"
"2025-02-10T17:00:00Z","20.05","5.21","1399.69","3150.00","44.43","95.48","46.54","21.00"
"2025-02-10T16:00:00Z","19.86","5.49","1310.96","3150.00","41.62","94.55","44.02","21.00"
"2025-02-10T15:00:00Z","20.90","4.21","1391.27","3150.00","44.17","99.53","44.37","21.00"
"2025-02-10T08:00:00Z","20.05","5.06","1292.35","3150.00","41.03","95.47","42.97","21.00"
"2025-02-10T06:00:00Z","20.10","4.47","1412.32","3150.00","44.84","95.72","46.84","21.00"
"2025-02-10T05:00:00Z","21.10","5.39","1427.83","3150.00","45.33","100.48","45.11","21.00"
"2025-02-10T04:00:00Z","21.25","4.72","1575.57","3300.00","47.74","96.58","49.44","22.00"
"2025-02-10T03:00:00Z","21.80","4.89","1497.90","3300.00","45.39","99.09","45.81","22.00"
